avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,salary_numeric,last_evaluation_missing,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
252,0.0,0.898175667,5,0.0,0.896276405,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
150,1.0,0.0,5,0.0,0.593312232,0,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
159,0.0,0.7149298,4,0.0,0.196126516,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
176,0.0,0.484729492,4,0.0,1.0,0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
246,0.0,0.486484628,5,0.0,0.332993854,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
242,0.0,0.937681306,5,0.0,0.621694155,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
145,0.0,0.0,2,0.0,0.363335864,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
137,0.0,0.665949064,2,0.0,0.25216612,0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
286,0.0,0.779482839,2,0.0,0.483354017,0,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
140,0.0,0.401324163,2,0.0,0.346160367,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
135,0.0,0.548388968,2,0.0,0.423470923,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
173,0.0,0.702777241,4,0.0,0.836602085,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
159,0.0,0.749809817,4,0.0,0.892149716,0,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
243,0.0,0.933919222,4,0.0,0.793458714,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
290,0.0,0.76583953,6,0.0,0.082739813,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
154,0.0,1.0,3,0.0,0.228917565,0,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
161,0.0,0.0,2,0.0,0.449025404,1,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
143,0.0,0.987029937,5,0.0,0.874368792,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
168,0.0,0.684958779,5,0.0,0.731470153,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
153,0.0,0.0,2,0.0,0.597550398,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
301,0.0,0.816022844,6,0.0,0.073523461,1,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
254,0.0,0.684654773,3,0.0,0.543449418,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
138,0.0,0.51125779,2,0.0,0.47863303,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,0.0,0.783213191,3,0.0,0.674342953,0,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
241,0.0,0.842986447,3,0.0,0.585338838,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0.0,0.610421297,3,1.0,0.601279917,0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272,1.0,0.0,5,0.0,0.639224587,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
146,0.0,0.729614153,3,0.0,0.581927981,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
206,0.0,0.0,5,0.0,0.543281007,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
226,1.0,0.556038749,4,0.0,0.288336688,0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
177,0.0,0.884859411,4,0.0,0.983451751,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
227,0.0,0.0,5,0.0,0.744494156,0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
127,0.0,0.516110669,2,0.0,0.357357498,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
262,0.0,0.910088488,3,0.0,0.889131127,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
196,0.0,0.768484249,5,0.0,0.679039827,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
265,0.0,0.891893269,3,0.0,0.203280482,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
264,0.0,0.956174797,5,1.0,0.500358821,0,8.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
232,0.0,0.580777768,4,0.0,0.896313523,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
210,0.0,0.927923626,4,0.0,0.598532665,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
147,0.0,0.583617383,4,0.0,0.629085374,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
246,0.0,0.944760901,4,0.0,0.928173048,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269,0.0,0.0,5,0.0,0.888876827,0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
243,0.0,0.772249283,3,0.0,0.875549136,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
241,0.0,0.631094521,3,0.0,0.871859524,0,10.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
173,0.0,0.0,2,0.0,0.596651016,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
198,0.0,0.917159638,3,0.0,0.578144635,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
251,0.0,0.793560377,6,0.0,0.104539262,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
286,0.0,0.618172128,5,0.0,0.152899307,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
174,0.0,0.710844737,4,0.0,0.556741595,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
268,0.0,0.658823839,4,0.0,0.77923765,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
253,0.0,1.0,4,0.0,0.550465013,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
195,0.0,0.764288778,3,0.0,0.954793965,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
252,0.0,0.0,4,0.0,0.86484538,0,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,0.0,0.695197572,4,0.0,0.404205298,0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
136,0.0,0.539309066,2,0.0,0.377602006,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
141,0.0,0.526335495,2,0.0,0.622326488,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
146,0.0,0.460529847,2,0.0,0.406281661,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
137,1.0,0.909129517,4,0.0,0.541324386,0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
139,1.0,0.574322872,3,0.0,0.943338684,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
247,0.0,0.913810943,3,0.0,0.598083741,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
158,0.0,0.0,2,0.0,0.495868013,1,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
149,0.0,0.498519557,4,0.0,0.852629071,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
150,0.0,0.0,3,0.0,0.982052438,0,3.0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
167,0.0,0.0,4,0.0,0.355661975,0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
222,0.0,1.0,3,0.0,0.528618517,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
135,0.0,0.535158421,2,0.0,0.392185648,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
133,0.0,0.887410798,7,0.0,0.292616642,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
226,0.0,0.954819428,5,0.0,0.858074217,1,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
228,0.0,0.968111857,5,0.0,0.75621029,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
270,0.0,0.644419422,5,0.0,0.643700455,0,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
193,0.0,0.977120624,5,0.0,0.207058531,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
111,0.0,0.408437115,3,0.0,1.0,0,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
236,0.0,0.773392475,4,0.0,0.79787463,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149,0.0,0.0,3,0.0,0.610290855,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
206,0.0,0.998021821,4,0.0,0.188530164,0,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
147,0.0,0.567230589,4,0.0,0.808454775,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
219,1.0,1.0,5,0.0,0.847632611,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
207,0.0,0.967244768,5,0.0,0.539775504,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
138,0.0,0.487324799,2,0.0,0.353294934,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
190,0.0,0.438667368,3,0.0,0.419785077,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
308,0.0,0.877050821,7,0.0,0.109849911,1,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
161,0.0,0.541105876,2,0.0,0.387750957,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0.0,0.851107542,3,0.0,0.955842889,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,1.0,0.0,6,0.0,0.294948227,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
190,0.0,0.692292029,3,0.0,1.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
239,0.0,0.792425213,3,0.0,0.731982196,0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
239,0.0,0.45209703,6,0.0,0.360009589,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
173,0.0,0.423873141,3,0.0,0.337024793,0,6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
241,1.0,0.521828552,3,0.0,0.91562284,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
232,0.0,0.74750545,3,0.0,0.713512892,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
126,0.0,0.635793682,2,0.0,0.422536207,0,4.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
195,0.0,0.519642972,4,0.0,0.560834601,0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
257,0.0,0.0,4,0.0,0.584920179,0,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
147,0.0,0.57962519,2,0.0,0.405904724,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
212,0.0,0.897192327,2,0.0,0.456440728,0,2.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
187,1.0,0.606789957,4,0.0,0.53408548,0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,0.0,0.0,3,0.0,0.517299217,0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
140,0.0,0.566022298,5,0.0,0.919311329,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
251,1.0,0.828085003,4,1.0,0.61826762,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
243,0.0,0.0,5,0.0,0.810085766,0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
252,0.0,0.863262767,2,0.0,0.914967153,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
244,0.0,0.978296346,5,0.0,0.729196451,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
228,1.0,0.908835308,2,0.0,0.610349943,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
141,1.0,0.561300916,4,0.0,0.692813671,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
151,0.0,0.539140536,2,0.0,0.45263374,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
285,0.0,0.843965092,7,0.0,0.072725612,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
249,0.0,0.964927873,6,0.0,0.153866592,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
303,0.0,0.860098099,5,0.0,0.147655384,1,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
155,0.0,0.783728099,4,0.0,0.628395016,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
115,0.0,0.650008554,3,0.0,0.377120525,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251,0.0,0.547886331,4,0.0,0.589152459,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,0.0,0.0,3,0.0,0.352599047,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
142,1.0,0.955322942,4,0.0,0.601570951,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
136,0.0,0.469184432,2,0.0,0.384205428,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
209,0.0,0.951504114,3,0.0,1.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
124,0.0,0.541763848,2,0.0,0.325892829,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
141,0.0,0.54227812,4,0.0,0.660444225,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
181,0.0,0.931577353,4,0.0,0.784591963,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
210,0.0,0.796586895,4,0.0,0.715411678,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
220,0.0,0.570325123,3,0.0,0.963917886,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
298,0.0,0.909930857,6,0.0,0.05523629,1,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
221,0.0,0.869501937,2,0.0,0.668061977,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
166,0.0,0.713325454,6,0.0,0.081043699,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
169,0.0,1.0,4,0.0,0.784863728,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
247,0.0,0.883274059,4,0.0,0.88148419,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
255,0.0,0.863789084,4,0.0,0.54581627,0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
199,0.0,0.0,3,0.0,0.962423698,0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
128,0.0,0.0,2,0.0,0.479334764,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
231,0.0,0.851059119,5,0.0,0.842808661,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
151,0.0,0.0,2,0.0,0.419416378,1,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
244,0.0,0.490858606,4,0.0,0.895225991,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
145,1.0,0.448753166,4,1.0,0.777828374,0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
217,0.0,0.956739223,4,0.0,0.883881403,1,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
160,0.0,1.0,2,0.0,0.568701713,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
201,0.0,0.884992895,3,0.0,0.573098965,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
258,1.0,0.948669104,4,0.0,0.918055617,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,0.0,0.567794331,2,0.0,0.435450532,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
147,0.0,0.794382954,4,0.0,0.224800651,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
203,0.0,0.91293482,3,0.0,0.607047059,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
176,0.0,0.466709559,3,0.0,0.483360173,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
192,0.0,0.63086208,4,0.0,0.672341265,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
205,1.0,0.699891954,5,0.0,0.218904727,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
280,0.0,0.34430294,3,0.0,0.659583099,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
172,0.0,0.94751364,5,0.0,0.241747366,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
266,0.0,0.889291495,5,0.0,0.88647089,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.0,0.90748718,4,0.0,0.82262742,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
211,1.0,0.383070231,5,0.0,0.935589025,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
249,1.0,0.836075684,4,0.0,0.511155036,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
132,0.0,0.0,2,0.0,0.400700381,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
149,0.0,0.565291682,3,0.0,0.794537682,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
135,0.0,0.467865565,2,0.0,0.398805904,1,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
258,0.0,0.68710808,4,0.0,0.978377144,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
175,1.0,0.0,3,0.0,0.949385137,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
163,1.0,0.646103676,4,0.0,0.666713368,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
172,0.0,0.764118925,2,0.0,0.570265064,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
214,0.0,0.851921661,5,0.0,0.956152254,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
252,0.0,0.782426043,6,0.0,0.104282188,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
139,0.0,0.817096341,5,0.0,0.715404498,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
263,0.0,0.498371381,7,0.0,0.543820309,1,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
184,0.0,0.979539487,3,0.0,0.549686077,0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
237,0.0,0.504563187,4,0.0,0.766393294,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
241,0.0,0.799590937,5,0.0,0.764873464,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
107,0.0,0.721985938,3,0.0,0.188529872,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
113,0.0,0.639783877,4,0.0,0.977922123,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
189,0.0,0.871782463,5,0.0,0.129549238,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
232,0.0,0.795662141,3,0.0,0.554671239,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
268,0.0,0.922942353,6,0.0,0.065043913,1,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
260,0.0,0.0,6,0.0,0.386255641,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
159,0.0,0.0,2,0.0,0.377056761,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
185,0.0,0.587271269,4,0.0,0.925380023,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
245,0.0,1.0,4,0.0,0.693936171,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
116,1.0,0.624043944,3,0.0,0.363564169,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
165,0.0,0.42100182,4,0.0,0.111817747,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
144,0.0,0.539766854,2,0.0,0.511552296,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
167,0.0,0.874655911,3,0.0,0.5759955,0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
219,0.0,0.976370897,5,0.0,0.865319653,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
138,1.0,0.668046123,3,0.0,0.521333218,0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
191,0.0,0.671345716,3,0.0,0.599544781,0,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
223,1.0,0.899640726,5,0.0,0.654910615,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
260,0.0,0.695282343,4,0.0,0.8462836,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
244,0.0,0.721087123,5,0.0,0.215544527,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
240,0.0,0.0,4,0.0,0.461933919,0,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146,0.0,0.517680331,2,0.0,0.421922004,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
155,0.0,0.525671049,2,0.0,0.3810877,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
214,0.0,0.513493472,6,0.0,0.746120583,0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
242,0.0,0.723425439,3,0.0,0.7612696,0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
165,0.0,0.559293766,4,0.0,0.248981471,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
267,0.0,0.785356724,5,0.0,0.92700136,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
178,0.0,0.496384632,4,0.0,0.797430863,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
254,0.0,0.453943582,4,0.0,0.504512771,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
233,0.0,0.849859337,3,0.0,0.91015863,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
163,0.0,0.0,5,0.0,0.571419062,0,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
174,0.0,0.719872661,4,0.0,0.903722177,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
153,1.0,0.764800054,3,0.0,0.592062109,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
155,0.0,0.987075729,6,0.0,0.885828408,0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
160,0.0,0.473426673,2,0.0,0.32699501,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
179,0.0,0.529368814,4,0.0,0.89692527,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
247,0.0,0.825741119,6,0.0,0.160009988,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
231,0.0,0.528690129,4,0.0,0.584035845,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
282,0.0,0.708557172,2,0.0,0.362735303,1,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
281,0.0,0.896978871,6,0.0,0.171879382,1,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
156,0.0,0.632249663,3,0.0,0.372634951,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
190,1.0,0.634706919,3,0.0,0.748292962,0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
278,0.0,0.820864181,6,0.0,0.125285083,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
145,0.0,0.411343272,2,0.0,0.471035016,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
214,0.0,0.671936457,4,0.0,0.723383377,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
164,0.0,0.850513506,3,0.0,0.737224844,0,10.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
170,0.0,0.554930242,4,0.0,0.616377631,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
213,0.0,0.72999903,3,0.0,0.973470555,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
190,1.0,0.695350727,3,0.0,0.69807534,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
233,0.0,0.735681424,4,0.0,0.700039487,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
214,0.0,0.876409315,4,0.0,0.285976076,0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
249,0.0,0.997662501,4,0.0,0.805851927,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
179,0.0,0.809153512,4,0.0,0.831582273,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
152,0.0,0.0,2,0.0,0.411355507,1,3.0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
242,0.0,0.0,2,0.0,0.796925465,0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
147,0.0,0.528005091,3,0.0,0.646769949,0,7.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
264,0.0,0.875616385,6,0.0,0.063594792,1,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
166,0.0,0.80571355,2,0.0,0.557975673,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
276,0.0,0.504833538,4,0.0,0.881241842,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
178,1.0,0.671669319,5,0.0,0.874409377,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
156,0.0,0.0,3,0.0,0.564559989,0,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
167,0.0,0.512163252,5,0.0,0.974223054,0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
211,0.0,0.717782467,2,0.0,0.887254339,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
